name,content
A7168.png,②过两点有且只有一条直线；
A7169.png,的图像与直线y=-x也
A7170.png,AD∥BC，∠BCD=
A7171.png,电瓶车以30kmノh的速度匀速
A7172.png,和GH在原正方体中相互
A7173.png,弦AB，CD相交于点O，连结AD，
A7174.png,椭圆中心的距离的取值范围是
A7175.png,（答案可待根号）
A7176.png,到哪几种不同的多边形.请
A7177.png,Q时，N队要胜出的可能性
A7178.png,已知直线l：ax+y-2-
A7179.png,PD，在点P运动过程中，
A7180.png,若三位自然数t的百位上的数字与
A7181.png,于纽约时间5月4日23时再谈
A7182.png,请选出最省钱的租车方案，并
A7183.png,AB=AC，AF=AE，
A7184.png,①求点F到AD的距离；
A7185.png,球拍每副标价100元
A7186.png,数为a，B点表示
A7187.png,水给乙桶，那么甲桶里水
A7188.png,边三角形的渐开线，其中弧CD，弧DE
A7189.png,游者有多少人？原有汽车多少辆
A7190.png,到斐波那契螺旋线，然后
A7191.png,若每千克按1.2元出售，
A7192.png,若在第一个月里，按使y获
A7193.png,点B在第一象限，A、C分别在x轴和y轴上，
A7194.png,平分线交AC于Q点，求证
A7195.png,则下列5个代数式：
A7196.png,【变式6-2】甲、乙分
A7197.png,其落点在四次投沙包的总
A7198.png,ア13+23+33+43+53=15.
A7199.png,且DE⊥DF.
A7200.png,2支钢笔和5支圆珠笔一共要花49元，如
A7201.png,“中国梦想秀”栏目组决定借
A7202.png,当点E运动到线段AB的中点
A7203.png,的顶点为M，且经过A（0，4），
A7204.png,（2015·乐山）
A7205.png,△ABC和△DEC都是等边三角形，
A7206.png,择一种适当的平移方法，使平移
A7207.png,如果点P（m+3，m+1）
A7208.png,①求当m取何值时，MN有最大值？
A7209.png,它的三个不相邻的顶点为圆心
A7210.png,求经过两点P1（a1，b1），
A7211.png,刚好用完.这批树苗有多少
A7212.png,长度为多少时，以A、C、D为项
A7213.png,书落在家里，于是，立即以
A7214.png,AD、DE是⊙O的弦
A7215.png,以证明；若不存在，请说明理由.
A7216.png,y=±x（x≥0）所夹区域（不包括边
A7217.png,已知二次函数的图象过点O
A7218.png,连接AE交CM于点G，连接BG并延长交
A7219.png,点M不与点A重合，且不
A7220.png,求函数h（x）的最小值；
A7221.png,和2012这两个数是不是神秘数
A7222.png,上的一个动点，以
A7223.png,点P在以斜边AB为直径的半圆上
A7224.png,对于这两个三角形均为钝
A7225.png,恒成立，则实数m的取值范围是
A7226.png,（1）求这条抛物线的表达式
A7227.png,总质量约是多少千克？
A7228.png,过点D作DF⊥DE
A7229.png,饼干的蛋白质含量为
A7230.png,的一点，∠BAC=30°，则BC=
A7231.png,C.x·a%·b%+x
A7232.png,（3）从这些画中选出
A7233.png,对应点O′恰好落在此反比例
A7234.png,1如图，直角△ABC中，
A7235.png,二分之一，乙车的速度
A7236.png,甲、乙两家公司出租汽车
A7237.png,（3）设H为线段AF上的点，且
A7238.png,间的盲区.
A7239.png,B=4x2-3x+7，他在求A+B
A7240.png,小军说：连结AE，当E点从C向B
A7241.png,将△AED绕A顺时针
A7242.png,144+アb-6ア2=0
A7243.png,9.下列事件：①向上抛掷一枚均
A7244.png,∠ABC=60°，BF，CF分别是AC，AB边
A7245.png,则此山的高度CD=
A7246.png,交直线AB于点F.
A7247.png,已知抛物线C的顶点在原点，焦
A7248.png,类比平面几何的勾股定理，
A7249.png,OM上移动，一直角边与边
A7250.png,”马“下一步可以到达的所有位置的坐标.
A7251.png,有多高，他登上了附近的
A7252.png,y=ax2+bx+c（a≠0）的图象
A7253.png,确定P离开y轴时的位
A7254.png,在△ABC中，D，E分别是边AC，
A7255.png,如图，等腰△ABC中，AB=AC，在边AB
A7256.png,B，以线段AB为边在第二象限
A7257.png,已知等腰三角形的周长为24cm，腰长为xcm，
A7258.png,点C，连接AC
A7259.png,若四边形OABC是菱形，
A7260.png,∠A=∠B=∠DEC=55°，试判
A7261.png,6.甲、乙、丙、丁四人做相
A7262.png,射线AB组成，则一次购买3千克这种
A7263.png,1、∠2、∠α之间有何关
A7264.png,则实数m的取值范围是（
A7265.png,数列an=n2-2λn（n∈N✲）
A7266.png,直线l3：y=nx+m是否也经
A7267.png,CD、DB满足怎样的关系时，△ACP
A7268.png,问李老师家与火车站之间的距离是
A7269.png,射线AO上，且∠PCD=2∠DAF.
A7270.png,围成的四边形周长最小.
A7271.png,影部分的面积（结果保留π）.
A7272.png,∠ABD=30°，求图中阴影部
A7273.png,（1）求二次函数的解析式；
A7274.png,点F在CE的延长线上，CF
A7275.png,写出S与x的函数关系，并写出自变量x的
A7276.png,次函数的图象交于另一点
A7277.png,当他发现错了之后，重
A7278.png,∣2x+y-2∣+∣6-x-3y∣的
A7279.png,过点G作DG⊥AB交AC于点D
A7280.png,CD相交于点E，F，连接EF与AC相交于
A7281.png,DEF的直角边分别是
A7282.png,①一次性购书不超过100元，不
A7283.png,矩形的内角），求该矩形的面积.
A7284.png,-2，3x5-2的平均数和方差分别是
A7285.png,16.如图，在Rt△ABC中，（2）
A7286.png,连接DF，∠CAE=∠ADF.
A7287.png,点，EF交BC于
A7288.png,别在边BC、CD上，
A7289.png,△ABE的面积△BCE
A7290.png,x轴上D点处，点
A7291.png,二次函数y=x2+bx+c与x轴只有一个交点，
A7292.png,△ABC在平面直角坐标系中
A7293.png,如图，已知点C是
A7294.png,①求证：△D2E2F2是等边三角形；②若用S表
A7295.png,求证：△ABP≌△ACD；
A7296.png,已知AP：BP=2：3，若剪断后的
A7297.png,试判断经理甲与乙的说法是否
A7298.png,河流两岸a，b互相
A7299.png,a3+3a2+3a+2=0
A7300.png,且l1与x轴交于点D，直线l2经过点
A7301.png,线段AB的黄金分割点（AP＞BP），若AB
A7302.png,不等式x+∣x-2a∣＞1的解集为R
A7303.png,7.用代数式表示“a的
A7304.png,△APC和△BPD，使∠APC
A7305.png,安排预算的施工费用是否
A7306.png,①与a是异面直线；
A7307.png,若x1，x2恰好是△ABC另外两边的
A7308.png,并求出5的最大值及此时点
A7309.png,四边形，求所画四边形是平
A7310.png,点F，过F作FP⊥CD交BE的
A7311.png,（2）证明：M，F，N三点共线.
A7312.png,若把能表示为两个连续偶数的平方差的正整数称为“和平
A7313.png,QB⊥y轴，垂足分别为A，B，点C
A7314.png,下方，且△ABP是等腰直角三角形时，求k的值.
A7315.png,旋转60°得到线段BD
A7316.png,形土地，其中∠ABD=
A7317.png,国庆期间，为了满足百姓的消
A7318.png,E①求直线DE的解析式：②若
A7319.png,5.下列变形中，不正确的是
A7320.png,其中M、N分别是AB、CB的中点
A7321.png,图形，但不是位似图形
A7322.png,若存在，求出点P的坐标；若
A7323.png,某公园草坪的防护栏由100
A7324.png,青蛙多少天可以跳到井外
A7325.png,金石中学有A，B两台复印机，用于复印学习资料和考试
A7326.png,若BE=OE=2.
A7327.png,实验学校月考）某企业投入
A7328.png,求第4个顶点的坐标.
A7329.png,那么韩雪几时就可到学校
A7330.png,凭购物券可以在该商场
A7331.png,f（x），且在区间[0，2]上是增函数
A7332.png,（3）若居民区有8000人
A7333.png,时乙从B地向A地前进，
A7334.png,若∠BAC=90°，BD=4，
A7335.png,刚好接触到路灯AM的底
A7336.png,杯35个，然后以相同的价格卖出
A7337.png,最大值时，在抛物线的对称轴l上是
A7338.png,如果m=1，那么点P在
A7339.png,12.在直角坐标系xO
A7340.png,如果按规定的七五折出售将赔
A7341.png,在Rt△ABC中，∠C=90°，
A7342.png,6.[2016·哈尔滨
A7343.png,12.5%，鸡蛋的蛋白质
A7344.png,分别在边AD、AF上，此时
A7345.png,三边长，且a，b满足关系式
A7346.png,不能得到的结论
A7347.png,（3）是否存在输入的数x，使第3次输出的数是x？若存在，求出
A7348.png,PF∥DE交抛物线于点F
A7349.png,如图，已知：点C是以AB为直径的
A7350.png,某仪器厂从新生产的一批零
A7351.png,当点P到达点D时
A7352.png,1.一批商界人士在露天茶座聚会
A7353.png,价提示：”成人：35ノ张；
A7354.png,土，已知5辆甲种车和4
A7355.png,MN⊥面PBD.
A7356.png,坐标系xOy中，点A的
A7357.png,与DP是否相等？请直接写出你的结
A7358.png,在△ABC中，∠C=90°，
A7359.png,T恤一次性清仓销售，
A7360.png,（2）求旅客最多可
A7361.png,（1）若点E，O重合时，
A7362.png,绕点O顺时针旋转得△A′OB′
A7363.png,⊙O的直径，弦CD交AB于E
A7364.png,图1中，求证：BF=2MG；
A7365.png,点Q的运动速度为2cm丿s.
A7366.png,当△ABQ与△ABC的面积相等时，求动点Q所经过的弧长
A7367.png,流水线上依次有5个机器人，
A7368.png,（3）解决问题
A7369.png,Sn=nan-3n（n-1）（n∈N✲），
A7370.png,cm，弦AC=6cm，AD平分∠B
A7371.png,二次函数y=ax2+c，
A7372.png,商店有两个进价不同的计算器都卖64元
A7373.png,如图所示，在四棱锥P-
A7374.png,2（m+1）x+m图像全部
A7375.png,篱笆的长方形花圃
A7376.png,图像相切，则实数k的值
A7377.png,沿线段AB由点A向点B运动，
A7378.png,x2，a，b的大小关系为
A7379.png,该怎样安排才能保证获胜呢？
A7380.png,由南向北移动，距台风中心200km
A7381.png,下列图形均是完全相
A7382.png,cm，一边长为6cm，它的面积是
A7383.png,AD为折痕，把△
A7384.png,90°，∠BAC=30°，BC=2，将
A7385.png,如图，已知二次函数y=ax2+bx
A7386.png,（32-x）块，每块白皮有六
A7387.png,在直线PB′上，得点C′和折痕PQ，
A7388.png,求证：AC+CD=AB，
A7389.png,AB=BC，三角形的顶点在相互
A7390.png,A.26，16，8
A7391.png,B.-4C.4
A7392.png,高为7m，宽为4m.如果该隧道内
A7393.png,用“手心、手背”游戏确定
A7394.png,若AB⊥CD，且∣PA∣·∣PB∣=∣PC∣·∣PD∣
A7395.png,到DF，连接AF，试判断
A7396.png,为顶点的三角形是等腰三角形，
A7397.png,下列四个结论：①DE
A7398.png,△AMN≌△PAQ；
A7399.png,得到线段OD，
A7400.png,正好滚动了一周，你
A7401.png,已知点P（1，2）关于x轴的对称
A7402.png,点O为坐标原点，点A在y轴的正半轴上，点B、C在函
A7403.png,则记作（P，Q）→{a，b}
A7404.png,求此时⊙O的半径r的长
A7405.png,与矩形ODEF是位似图形，
A7406.png,有实数根，求m得取值范
A7407.png,（2）判断点A（-2.5，-4），
A7408.png,票相比较，两个班各节约了
A7409.png,3.已知2+ア3是方程x2
A7410.png,n，则n的所有可能的值之和为
A7411.png,将半径为3，圆心角为90°的扇形OAB绕点
A7412.png,倾斜角由45°降至3
A7413.png,例如：如图1，点P在△ABC
A7414.png,x轴、y轴交于A、B两点
A7415.png,实数a，n，m，b满足a
A7416.png,把三角形的周长分
A7417.png,过抛物线y2=2px（p＞0）的焦点F
A7418.png,旋转中心顺时针方向旋转90°得到
A7419.png,所得抛物线的函数表达式为
A7420.png,-2所示，请根据图象
A7421.png,上述一次函数和反比例函数
A7422.png,已知BC=40cm，AD=30cm.
A7423.png,已知数轴上A，B，C三点，
A7424.png,2ax+c的图象经过
A7425.png,OA=100米，山坡坡度（竖直高度
A7426.png,∠BCE=30°，则是线段DE的长
A7427.png,明：A、B、D三点共线
A7428.png,E、F分别为AD、CD上
A7429.png,水在空中划出的曲线
A7430.png,向右移动7cm到达C点，
A7431.png,确地解方程.
A7432.png,相切于点M，且M为线段AB
A7433.png,在直线AB上画线段
A7434.png,知AB=CD=ア29，AC=
A7435.png,长度相等而粗细不同的两支蜡烛
A7436.png,在x轴上，依次进行下去….若点A（
A7437.png,（2）求过点A和点E，且顶点
A7438.png,直线l的参数方程为
A7439.png,点Q总在某定直线上.
A7440.png,8、如图，在等边△ABC
A7441.png,恰好分完（每个小朋友至少分
A7442.png,表示集合M中定义域为
A7443.png,果∠APB绕点P旋转时始终满足OA·OB=OP2.
A7444.png,在BC、AC上，AD⊥DE，且AD=DE，点F
A7445.png,设A为圆（x-1）2+y2=1
A7446.png,∠BEF=120°.设AE=x，DF=y.
A7447.png,尾奔向队首传达命令，到达
A7448.png,PD的面积等于
A7449.png,数的图象，求k的取值范围.
A7450.png,上，AB=DE，
A7451.png,若该数列前63项和为4000
A7452.png,则当0＜x1＜1，2＜x2＜3时，y1与y2
A7453.png,y=2x2-（m+1）x+m-1.
A7454.png,则∠OMA的最大值为
A7455.png,是否存在一点P，使△PAB是
A7456.png,△PCQ的面积的最大值是
A7457.png,一支可燃3小时，另一支可燃5小时.
A7458.png,已知，点E、F是矩形ABCD所在
A7459.png,经过点A，与BC交于F，则
A7460.png,确定的直线，最多可作直线的条数
A7461.png,5=0，tan（π+α）+6sin（π+
A7462.png,两点，且A与B的纵坐标之和
A7463.png,小丽家去年消费总支出为
A7464.png,（2）当线段AB∥y轴，且
A7465.png,直角三角形时，求B、C两点的
A7466.png,的底边上，则底边所在直线的斜
A7467.png,C，AD：DF：FB=1：2：3，则S
A7468.png,已知定义在R上的奇函数f（x）满足x≥0时
A7469.png,结果王老师比拥挤情况下提前
A7470.png,是菱形？求出此时菱形的边长.
A7471.png,上印有的图案都是轴对
A7472.png,如图，P是等边三角形ABC内
A7473.png,某市推出电脑上网包月制，
A7474.png,对称的点的坐标为
A7475.png,③x＞0时，y随x的增大而
A7476.png,（1）连结OE，若△
A7477.png,等式x3-x+1≤f（x）
A7478.png,（3）若AG∥y轴，交OB于点F，
A7479.png,的平分线，且AB=AC+CD.
A7480.png,上栏和下栏的框内高度（不含铝合
A7481.png,最小，求点E的坐标；
A7482.png,ABP为等腰三角形，求出
A7483.png,交于点B、D，直线y
A7484.png,在某公路上，从里程数8m
A7485.png,汽车，所以比原计划的时间早到
A7486.png,的一所学校选取60人
A7487.png,y轴分别交于A、B两点，点C
A7488.png,点在椭圆C上.
A7489.png,-3）2+ア3m-12=0
A7490.png,（2）若函数y2的图象经过
A7491.png,已知小张在该商
A7492.png,71=88，88是一个对称数
A7493.png,正三角形的边长为6cm，剪去三个角后成一个正六边形.
A7494.png,已知函数f（x）=ex+m-x3
A7495.png,桶、乙桶有水各多少千克
A7496.png,点P是抛物线h在第二象限
A7497.png,上一点，弦AD平分，
A7498.png,一条线段四等分，然后取走
A7499.png,A.5B.4C.3
A7500.png,则点D表示的数为；
A7501.png,为4厘米的小正方形，
A7502.png,AB的中点，△DEF的顶点E、F分
A7503.png,已知△ABC的边BC=2ア3，
A7504.png,二次函数y=-x2-2x的
A7505.png,建，乙由西向东修建.乙工程队
A7506.png,y=x+1，求a的值，并
A7507.png,半径为20cm，求扇形的面积；
A7508.png,Err:501
A7509.png,当线段MN的中点落在正
A7510.png,试问有哪几种满足上述要求的修建方案
A7511.png,得到△AD′H，再沿AD′折叠，折痕为AM.
A7512.png,求证：EF∥平面ABCD；
A7513.png,马路的长及这批树苗的棵数.
A7514.png,程22x+2xa+a+1=0有实根
A7515.png,有最大值4，则实数m的值
A7516.png,轴向左匀速运动，若P、Q、R
A7517.png,轴和y轴于点A，B
A7518.png,（3）连结AD，当AD将△DEF分成的两
A7519.png,3与x轴交于A、B两点（点A在点
A7520.png,第一只猴子把苹果分成
A7521.png,线C的直角坐标方程，并求
A7522.png,该区间上的最大值.
A7523.png,出点P的坐标；若不存在，
A7524.png,是8m的圆形铁皮上
A7525.png,25个小时，哪种方式更省钱
A7526.png,用白铁皮做有盖的盒子，每张
A7527.png,p及它的逆命题、否命题、逆否
A7528.png,弦CD⊥AB，∠CDB=30°
A7529.png,（a＞0，且a≠1）的图象上一点，
A7530.png,小明的爸爸骑着摩托车带着小明
A7531.png,6、如图，在等腰Rt△AB
A7532.png,距离学校还有多远？
A7533.png,C25=8C25A25时，则n=
A7534.png,11.如图，点C在以AB为直
A7535.png,在四面体ABCD中
A7536.png,点C测得国旗的底部B的仰角为37°，
A7537.png,部分每100克需加贴200元.
A7538.png,点F（0，1）在y轴上.直线y=
A7539.png,①试求【M，N】的好点在数轴上表示的
A7540.png,数记为负）
A7541.png,（0，4）的直线l1：y=kx+4与抛物
A7542.png,BC=4，M为线段
A7543.png,的点P1、P2、...、Pn，椭圆的右焦点F
A7544.png,中点，若这样的直线l恰有
A7545.png,于点E，若AC=3，AB=5，
A7546.png,则正实数a的取值范围是
A7547.png,°，请直接写出相应的点P
A7548.png,将△DAE绕点D逆时针旋
A7549.png,它的面积为400000米2.
A7550.png,4.某种商品的进价为400
A7551.png,象，若x1，x2是g（x）-m=0
A7552.png,两种方案付费相同？
A7553.png,7.如下中图所示，
A7554.png,h[log4（2a+1）]对任意x≥1恒
A7555.png,矩形ABCD的边长AD=3，
A7556.png,的斜率分别记作k1，k2.
A7557.png,P从点A出发，以每
A7558.png,求点D的坐标；
A7559.png,为OG的中点，F为点C关
A7560.png,F、E，若AD=1，AB=CF.则AE
A7561.png,中m＞2.过点A做x轴的垂线，
A7562.png,不需要解题过程）.请利用上
A7563.png,，若△BCN、△PMN的面积
A7564.png,（2）p：△ABC是直角
A7565.png,所示，在学习解直角三角形
A7566.png,淘汰总参赛人数的
A7567.png,点M在整个运动中用时最少
A7568.png,顾客每购买200元的
A7569.png,如图，直线y=-2x+4交y轴于
A7570.png,示，则∠AOB等于度.
A7571.png,每月每户不超过50度时，每度以4
A7572.png,时，以O，C，P，F为顶点的四边形是
A7573.png,（1）求该振子停止时所在的
A7574.png,C.1＜a＜bD.b＜1＜a
A7575.png,示，则反比例函数y
A7576.png,CE为边，做正方形CEFG
A7577.png,求f[g（x）]，g[f（x）]的表达式.
A7578.png,Err:501
A7579.png,已知a1=1，Sn+1=
A7580.png,AC下的影长时多少？
A7581.png,平分∠CED交CD于点F，连接BF.
A7582.png,31.一体积为0.5dm3的铜球
A7583.png,当t=2s时，求an∠A的值；
A7584.png,已知抛物线的顶点为P
A7585.png,别为OB，∠BOC的角平分
A7586.png,数量为x（件），采购
A7587.png,品.据市场分析，若
A7588.png,（1）求曲线C′的普通方程
A7589.png,锐锐通关的概率是
A7590.png,平面直角坐标系中，
A7591.png,对任意m∈（0，+∞）恒成立，则实数x的值
A7592.png,与施工时间x（天）之间的关系
A7593.png,横坐标为1，在x轴上
A7594.png,恰有一个点为其余两点的好点？
A7595.png,装置能旋转220°，它的喷灌区域
A7596.png,如图，在平面直角坐标系中，直线AB与x轴、y轴分别交于B、
A7597.png,A1B1C1D1的底面是直
A7598.png,（x＞0）图象上一点，连接OA，交函数
A7599.png,相邻两条平行直线间的
A7600.png,现将抛物线向右平移
A7601.png,（a+2）2+ア2a+b=0
A7602.png,三种加工方案.
A7603.png,广告中写上“大酬宾，八折优惠”，
A7604.png,写出这三条线段长
A7605.png,直线y=a分别与直
A7606.png,1）用含m的式子来表示
A7607.png,（1）求点B的坐标；
A7608.png,“若∠A=60°”改成“若∠A=90°”
A7609.png,系中，有若干个横纵坐
A7610.png,一把直角三角尺△ABC的两个顶点
A7611.png,CA=CB，CD=CE，∠BC
A7612.png,C内作射线BM，作点C关于BM的对
A7613.png,顺时针旋转得到△A′B′C，
A7614.png,）用含m的代数式表示矩形
A7615.png,间[0，1]上恰有一个零点，
A7616.png,正方形ABCD的边AD、CD上的点，连BE、EF
A7617.png,某商品每件的标价是330
A7618.png,也停止运动，连接PQ，设运动时间为
A7619.png,有f（x+2）=f（x）-f（1），
A7620.png,平面直角坐标系xOy中
A7621.png,（3）动点P在x轴上移动，
A7622.png,此时，竹竿与这一点相距6m，
A7623.png,半圆周上（即y＞0），
A7624.png,若在圆O：x2+y2=1上存在点
A7625.png,判断坐标原点O是否在⊙P上，并说明理由：
A7626.png,（2）过点M的直线交抛物线
A7627.png,环保低碳的共享单车，
A7628.png,试求实数m的取值范围.
A7629.png,线l的距离最大，求点M的坐
A7630.png,BE=CD，连接AE，证得△ABE
A7631.png,）当a=2时，若对任意互不相等的实数
A7632.png,线OC与射线OA重合
A7633.png,曲线C的方程为（x-2）2+y2=4
A7634.png,部分的面积为y，y关于x的函
A7635.png,点F在直线l上，且四
A7636.png,AB两墙相距几米吗
A7637.png,95%收费.设小红在同一
A7638.png,点P从A点出发向点D运动，
A7639.png,多边形的每一个内角都等于150°
A7640.png,（a≠0）有两个大于-1的实
A7641.png,（3）为鼓励节约用水，决定
A7642.png,米，匝道BD和AD每米造价均
A7643.png,（1）求tan（a-3π）；
A7644.png,数轴上两点A、B的对应的
A7645.png,线于点P，若∣PF1∣=3∣PF2∣
A7646.png,图象的另一分支在哪一象限？
A7647.png,在四边形ABCD中，已知BA=AD=
A7648.png,周长之和是否是一个定值，
A7649.png,二次函数y=x2-3的图
A7650.png,有n个首项都是1的等差数
A7651.png,点P作圆x2+y2=1的两条切线
A7652.png,∠ACB=90°，AB=5，sin∠CAB=
A7653.png,3.已知关于x的二次函数y=x2-2x-2，
A7654.png,原点O为对称中心的矩形ABCD
A7655.png,与圆（x-2）2+y2=2相交，则此双曲线的离心率的取值范围
A7656.png,③S10＞0④S11＜0
A7657.png,直线CF的对称点，
A7658.png,（2，-2），B（0，-2），
A7659.png,的顶点到AB边的距离为25cm.现要
A7660.png,C为椭圆上位于第一象限内的一点.
A7661.png,使关于x的方程2x+9=2-（m-2）
A7662.png,g（x）图象的一个对称
A7663.png,转中心一定是
A7664.png,k＞0）的部分图象如图所示
A7665.png,买了一套服装比原价省了25
A7666.png,圆弧，交CA于点D，连结BD
A7667.png,的价格上调10%，乙种巧克力
A7668.png,交于轴正半轴于D，交x轴正半轴
A7669.png,15.[考点3、6]已知
A7670.png,17、如图是一张宽m的矩形应球
A7671.png,院治疗的病人享受分
A7672.png,买上述碳酸饮料3瓶和果
A7673.png,如图1，点P为∠MON的平分线上一点，以P为顶点的角的两
A7674.png,D时，将“点Q在线段AB上
A7675.png,AB的中点；②若AM=MB
A7676.png,（3）已知点D在线段OC上，
A7677.png,动点P从点A出
A7678.png,作物的总产量的比是3：4？
A7679.png,千米.根据题意，可列出的
A7680.png,c2=1，求ab+bc+ca的
A7681.png,大小关系为
A7682.png,25.（10分）点P是△A
A7683.png,9.一列快车从甲地开往乙地
A7684.png,坐标分别为（-1，4）、（3，4）、
A7685.png,罩能有效阻挡臭氧的吸入
A7686.png,已知A（0，a），B（b，0），C（b，c）三点，
A7687.png,小值是6cm，则∠AOB的度
A7688.png,数f（x）=（-x2+ax）e
A7689.png,刚好获得决赛资格，设小
A7690.png,3.（2016·四川，理）设
A7691.png,C（4，y3）在抛物线y=-（x
A7692.png,且a，b满足（a+26）2+∣b+c∣=0
A7693.png,1.若a、b为正实数，
A7694.png,⊙O和⊙O外一点P.
A7695.png,{an}的前n项和为Sn，满
A7696.png,+5k+1=0是一元一次
A7697.png,y2，记M=y1=y2.例如
A7698.png,是10m，如图，第一
A7699.png,求点Q的轨迹方程.
A7700.png,的人数比乙班多1人，那么
A7701.png,求得的结果为8x2+x+1请你
A7702.png,与CD交于点F，AG⊥CD于点G
A7703.png,圆内有无数条半径，但只有
A7704.png,半又一个，正好买完全部咸蛋
A7705.png,实数a的取值范围是（
A7706.png,棱SC上是否存在点N，使
A7707.png,B，C，D都在这些小正方
A7708.png,18.已知代数式x2-4x-2的值为3
A7709.png,与圆A交于P，Q两点，求四边
A7710.png,项式的值都不变，求4
A7711.png,D，AD交⊙O于点E.
A7712.png,指出它的开口方向、对
A7713.png,在△ABC中AB=AC，点D为
A7714.png,（选做题）如图，在平面直角坐标系中，
A7715.png,边AB的两个端点分别在
A7716.png,的3个半圆的面积之间有
A7717.png,某商品按成本价提高40%
A7718.png,（2）请你写出一种平移的
A7719.png,甲乙两选手的行程
A7720.png,四、解答题（本大题共
A7721.png,求证：△ACP≌△ABQ；
A7722.png,已知AB=4，BC=6，CE=2，则CF的
A7723.png,其材料的顾客实行如下优惠
A7724.png,合建一个供水站C，从供水站到甲
A7725.png,（2）如图②，过点B
A7726.png,交CG于点H.
A7727.png,距离10千米处是村庄N（参考数据：sin36.5°=0.6
A7728.png,EA，EB分别平分∠CA
A7729.png,的最大值、最小值分别为
A7730.png,且CE=2ED，连接BE并延长交抛物线于点M，
A7731.png,ABC中，AC=B
A7732.png,成立，求实数k的取值范围。
A7733.png,已知sn是数列{an}的前n项和，且
A7734.png,三点，则y1、y2、y3的大小关系
A7735.png,抛物线的解析式不可能的是（
A7736.png,（1）二次函数y=ax2+bx+c有
A7737.png,（2）求y与x之间的
A7738.png,小轿车在100km笔直的
A7739.png,其顺序按图中“→”方向排
A7740.png,（1）求证：BD平分∠ABC；
A7741.png,2＞0在区间[1，5]上有解
A7742.png,CD，垂足分别为M，N.
A7743.png,一次函数y=kx+b与
A7744.png,是否在抛物线上存在一点M
A7745.png,顾客摸奖时，一次摸出两个
A7746.png,的左、右顶点分别为A1、A2，
A7747.png,的零点，则实数a的取值范围
A7748.png,（本小题满分12分）
A7749.png,10.【中考·淄博】
A7750.png,OB上一点，连接AE，过点A作
A7751.png,是多少？（最后结果保留整
A7752.png,A′B′C′D′的位置（平移前后两个
A7753.png,观察图②，请你写出三
A7754.png,边上的一点H重合（H不与端点C，D重
A7755.png,A地需70吨水泥，
A7756.png,判断直线l与曲线C的位置关系；
A7757.png,p：存在x∈R，x
A7758.png,长度的速度向点C运动，当
A7759.png,A.若y是x的函数，
A7760.png,是正方形，每条侧棱的长都是底
A7761.png,匀地围坐在圆桌旁共度佳节
A7762.png,为什么？反过来，能否从等式
A7763.png,点E是AB上方一点，连结EM，MF
A7764.png,A.与x，y，z的大小都无关
A7765.png,则能将其完全覆盖的圆的
A7766.png,9.（本小题满分12分）
A7767.png,焦点在x轴上，长轴的
A7768.png,三条棱长分别为AD=3.AA
A7769.png,解：因为x-y=2，所以x=
A7770.png,若由甲队先做10天，剩
A7771.png,4h，返回时因绕道多
A7772.png,1.如图，半径为5的⊙P
A7773.png,S，是否存在点A，使△BCE的
A7774.png,g（x）=x2+ln（x+a）图象上存在关于y轴对称
A7775.png,1）与F2的距离之和
A7776.png,的两条切线分别与椭圆C相交于点B
A7777.png,该商城准备投入3万元再购进
A7778.png,的式子表示运动过程中△OPQ的面积S.
A7779.png,画⊙O分别交AB，AC于
A7780.png,m为何值时，四边形OCMA的
A7781.png,1＜m＜11
A7782.png,度与水平宽度的比）i=1：
A7783.png,BM⊥AC于点M，交AD
A7784.png,并解释交点坐标的实际意义.
A7785.png,之间的距离达到最大时
A7786.png,直平分线交AC与点D，若AD=BC，
A7787.png,的不等式kx+b＜5的解集
A7788.png,在如图所示的2016年6月的月历表中，
A7789.png,最后两人同时到达B点，
A7790.png,三角形分割成四个小三角形，使得每个小
A7791.png,将直线AB向下平移2
A7792.png,已知：如图，△ABC中，AB=AC，
A7793.png,y轴，x轴交于点A、B，点P从点B出发
A7794.png,对于点P（x，y）和Q（x，y），给出如
A7795.png,点E，与x轴交于点F.
A7796.png,如果不变，请求出h的值.
A7797.png,8.（☆）（2015•衢州）如图，已知“人字梯”
A7798.png,△AMN是否还是等边三角形？若
A7799.png,点Q也同时停止运动
A7800.png,5.（2015河北模拟）如
A7801.png,把一张纸片剪成4块，
A7802.png,②当x=1和x=3时，函数
A7803.png,如果张强一次性购买这些
A7804.png,设数列{an}的前n项和
A7805.png,每只计算器的最低售价
A7806.png,如图，D是△ABC的边
A7807.png,的动直线l与点的
A7808.png,前n项和为Sn，a1
A7809.png,有这样一组数据a1、a2
A7810.png,则△AMN的面积为y，
A7811.png,A，B，C所对的边分别为a，
A7812.png,玩滑滑梯，从长S=12.5m
A7813.png,图象交于A，B两点，A（2，1），直线BC
A7814.png,长的堤坝加高0.5米（保持迎水坡与背水坡的坡度不变），需
A7815.png,过点P作BD的平行线，
A7816.png,6点和7点之间，什么时刻时钟
A7817.png,请画出它的几何图形，计
A7818.png,）是否存在实数k，使得
A7819.png,6、某车间有26名工人
A7820.png,图象的一部分，x=-1是对称轴
A7821.png,M，N分别为线段AF2，BF2的中点.
A7822.png,已知点A（0，4ア3），点
A7823.png,）.请你算出塔的顶层有
A7824.png,下，若点M从A出发，
A7825.png,如图，∠BAD=∠CAE=90°，
